x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
451.2,-7.65224056852E-06,3.85712171597E-05,7.44122900485E-07,-8.39636346901E-06,3.85712188012E-05,-11.2835708504,-51.8347544127
452.8,-2.56249233109E-06,3.87383992692E-05,7.34947499973E-07,-3.29743983107E-06,3.87384008636E-05,-4.4866331693,-52.7091159028
454.4,-5.93752295755E-06,3.86036851183E-05,7.29476912746E-07,-0.000006667,3.86036866946E-05,-9.139425462,-52.9198630974
456,-6.97893188419E-06,3.83978135782E-05,7.16898086958E-07,-7.69582997115E-06,3.83978151087E-05,-10.7349009729,-53.5612971755
457.6,2.91040620421E-06,3.8763515322E-05,7.04763855206E-07,2.20564234901E-06,3.87635167871E-05,3.1296189961,55.0021554758
459.2,-8.98509118015E-08,3.84363562323E-05,7.15091181897E-07,-8.04942093699E-07,3.84363577536E-05,-1.1256495872,-53.7502917868
460.8,2.23852415017E-06,3.85006851606E-05,7.26598013414E-07,1.51192613676E-06,3.85006867286E-05,2.0808288887,52.9876118665
462.4,-0.000003323,3.82536933845E-05,6.86380135959E-07,-4.00937834454E-06,3.82536947927E-05,-5.841337962,-55.7325902077
464,-8.4821823916E-06,3.81295224723E-05,6.73631800373E-07,-9.15581419198E-06,3.81295238331E-05,-13.591719077,-56.6032886313
465.6,-4.55923549323E-06,0.000038609,6.72329568267E-07,-5.2315650615E-06,0.000038609,-7.7812509049,-57.4257604376
467.2,-5.57372193381E-06,0.000037798,6.81169738313E-07,-6.25489167212E-06,0.000037798,-9.1825742107,-55.4900009652
468.8,-5.79826564023E-07,3.84221778976E-05,6.61895392807E-07,-1.24172195683E-06,3.84221792015E-05,-1.8760093669,-58.0487252332
