x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
412,0.076573992,0.9349334643,0,0.076573992,0.9349334643,inf,nan
414,0.2183146684,0.9916144627,0,0.2183146684,0.9916144627,inf,nan
416,0.4247936002,1.0784300428,0,0.4247936002,1.0784300428,inf,nan
418,-0.24270001,1.204972272,0,-0.24270001,1.204972272,-inf,nan
420,-0.1679259452,1.0012702505,0,-0.1679259452,1.0012702505,-inf,nan
422,-0.1249189075,1.0908718459,0,-0.1249189075,1.0908718459,-inf,nan
424,-0.1706774123,0.9950700239,0,-0.1706774123,0.9950700239,-inf,nan
426,-0.2502779638,1.0726121382,0,-0.2502779638,1.0726121382,-inf,nan
428,0.116514758,1.5516011246,0,0.116514758,1.5516011246,inf,nan
430,-0.3559057728,1.9368750544,0,-0.3559057728,1.9368750544,-inf,nan
432,-0.2514222517,1.5968563297,0,-0.2514222517,1.5968563297,-inf,nan
434,0.2651886087,1.5534930421,0,0.2651886087,1.5534930421,inf,nan
436,-0.350860471,1.8956140842,0,-0.350860471,1.8956140842,-inf,nan
438,-0.0519325177,1.705888365,0,-0.0519325177,1.705888365,-inf,nan
440,0.5509539444,2.1370428994,0,0.5509539444,2.1370428994,inf,nan
442,-0.0057575758,1.7742510696,0,-0.0057575758,1.7742510696,-inf,nan
444,0.3463818686,1.5951989269,0,0.3463818686,1.5951989269,inf,nan
446,0.1095575698,2.6676638099,0,0.1095575698,2.6676638099,inf,nan
448,-0.14676972,1.6608531254,0,-0.14676972,1.6608531254,-inf,nan
450,0.0077429717,2.0713803607,0,0.0077429717,2.0713803607,inf,nan
